ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Age,Employment length,Has a mobile phone,Has a work phone,Has a phone,Has an email,Job title,Family member count,Account age,Is high risk
5047964,Female,Yes,Yes,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12078,-673,Yes,Yes,Yes,No,Laborers,2.0,-42.0,0
5047965,Female,Yes,Yes,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12078,-673,Yes,Yes,Yes,No,Laborers,2.0,-44.0,0
5047966,Female,Yes,Yes,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12078,-673,Yes,Yes,Yes,No,Laborers,2.0,-49.0,0
5047968,Female,Yes,Yes,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12078,-673,Yes,Yes,Yes,No,Laborers,2.0,-28.0,0
5047969,Female,Yes,Yes,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12078,-673,Yes,Yes,Yes,No,Laborers,2.0,-22.0,0
5047970,Female,Yes,Yes,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12078,-673,Yes,Yes,Yes,No,Laborers,2.0,-21.0,0
5047971,Female,Yes,Yes,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12078,-673,Yes,Yes,Yes,No,Laborers,2.0,-14.0,0
5047972,Female,Yes,Yes,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12078,-673,Yes,Yes,Yes,No,Laborers,2.0,-6.0,0
5047973,Male,Yes,Yes,1,157500.0,Working,Higher education,Married,House / apartment,-9599,-2987,Yes,No,No,No,Laborers,3.0,-9.0,0
5047974,Male,Yes,Yes,1,157500.0,Working,Higher education,Married,House / apartment,-9599,-2987,Yes,No,No,No,Laborers,3.0,-20.0,0
5047975,Female,No,No,0,180000.0,Working,Secondary / secondary special,Widow,Municipal apartment,-21413,-461,Yes,No,No,No,Cleaning staff,1.0,-44.0,0
5047980,Female,No,No,0,180000.0,Working,Secondary / secondary special,Widow,Municipal apartment,-21413,-461,Yes,No,No,No,Cleaning staff,1.0,-12.0,0
5047981,Female,No,No,0,180000.0,Working,Secondary / secondary special,Widow,Municipal apartment,-21413,-461,Yes,No,No,No,Cleaning staff,1.0,-4.0,0
5047986,Female,No,Yes,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-19783,-3992,Yes,No,No,No,Managers,2.0,-3.0,0
5047987,Female,No,Yes,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-19783,-3992,Yes,No,No,No,Managers,2.0,-48.0,0
5047988,Female,No,Yes,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-19783,-3992,Yes,No,No,No,Managers,2.0,-39.0,0
5047989,Female,No,Yes,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-19783,-3992,Yes,No,No,No,Managers,2.0,-48.0,0
5047990,Female,No,Yes,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-19783,-3992,Yes,No,No,No,Managers,2.0,-58.0,0
5047992,Female,No,Yes,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-19783,-3992,Yes,No,No,No,Managers,2.0,-31.0,0
5047993,Female,No,Yes,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-19783,-3992,Yes,No,No,No,Managers,2.0,-28.0,0
5047994,Female,No,Yes,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-19783,-3992,Yes,No,No,No,Managers,2.0,0.0,0
5047995,Female,No,Yes,0,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-19393,-583,Yes,No,No,No,Cooking staff,1.0,-40.0,0
5047996,Female,No,Yes,0,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-19393,-583,Yes,No,No,No,Cooking staff,1.0,-7.0,0
5047997,Female,No,Yes,0,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-19393,-583,Yes,No,No,No,Cooking staff,1.0,-19.0,0
5047999,Female,No,Yes,0,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-19393,-583,Yes,No,No,No,Cooking staff,1.0,0.0,0
5048000,Female,No,No,0,162000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20008,-6578,Yes,No,No,No,Core staff,2.0,-1.0,0
5048001,Female,No,No,0,162000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20008,-6578,Yes,No,No,No,Core staff,2.0,-27.0,0
5048002,Female,No,No,0,162000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20008,-6578,Yes,No,No,No,Core staff,2.0,-9.0,0
5048005,Male,Yes,Yes,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-14122,-3383,Yes,No,No,No,Managers,2.0,-30.0,0
5048006,Male,Yes,Yes,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-14122,-3383,Yes,No,No,No,Managers,2.0,-18.0,0
5048007,Male,Yes,Yes,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-14122,-3383,Yes,No,No,No,Managers,2.0,-31.0,0
5048008,Male,Yes,Yes,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-14122,-3383,Yes,No,No,No,Managers,2.0,-23.0,0
5048009,Male,Yes,Yes,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-14122,-3383,Yes,No,No,No,Managers,2.0,-27.0,0
5048010,Male,Yes,Yes,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-14122,-3383,Yes,No,No,No,Managers,2.0,-31.0,0
5048011,Male,Yes,Yes,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-14122,-3383,Yes,No,No,No,Managers,2.0,-27.0,0
5048012,Male,Yes,Yes,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-14122,-3383,Yes,No,No,No,Managers,2.0,-23.0,0
5048015,Male,Yes,Yes,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13059,-4813,Yes,No,No,No,Laborers,4.0,-56.0,0
5048016,Male,Yes,Yes,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13059,-4813,Yes,No,No,No,Laborers,4.0,-48.0,0
5048017,Male,Yes,Yes,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13059,-4813,Yes,No,No,No,Laborers,4.0,-48.0,0
5048018,Male,Yes,Yes,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13059,-4813,Yes,No,No,No,Laborers,4.0,-32.0,0
5048019,Male,Yes,Yes,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13059,-4813,Yes,No,No,No,Laborers,4.0,-29.0,0
5048020,Male,Yes,Yes,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13059,-4813,Yes,No,No,No,Laborers,4.0,-26.0,0
5048021,Male,Yes,Yes,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13059,-4813,Yes,No,No,No,Laborers,4.0,-24.0,0
5048022,Male,Yes,Yes,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13059,-4813,Yes,No,No,No,Laborers,4.0,-34.0,0
5048023,Male,Yes,Yes,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13059,-4813,Yes,No,No,No,Laborers,4.0,-31.0,0
5048024,Male,Yes,Yes,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13059,-4813,Yes,No,No,No,Laborers,4.0,-38.0,0
5048025,Male,Yes,Yes,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13059,-4813,Yes,No,No,No,Laborers,4.0,-49.0,0
5048026,Male,Yes,Yes,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13059,-4813,Yes,No,No,No,Laborers,4.0,-60.0,0
5048027,Male,Yes,Yes,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13059,-4813,Yes,No,No,No,Laborers,4.0,-40.0,0
5048028,Male,Yes,Yes,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13059,-4813,Yes,No,No,No,Laborers,4.0,-49.0,0
5048029,Male,Yes,Yes,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13059,-4813,Yes,No,No,No,Laborers,4.0,-48.0,0
5048030,Male,Yes,Yes,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13059,-4813,Yes,No,No,No,Laborers,4.0,-60.0,0
5048031,Male,Yes,Yes,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13059,-4813,Yes,No,No,No,Laborers,4.0,-18.0,0
5048032,Male,Yes,Yes,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13059,-4813,Yes,No,No,No,Laborers,4.0,-25.0,0
5048033,Male,Yes,Yes,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13059,-4813,Yes,No,No,No,Laborers,4.0,-25.0,0
5048034,Male,Yes,Yes,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13059,-4813,Yes,No,No,No,Laborers,4.0,-20.0,0
5048035,Male,Yes,Yes,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13059,-4813,Yes,No,No,No,Laborers,4.0,-19.0,0
5048036,Male,Yes,Yes,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13059,-4813,Yes,No,No,No,Laborers,4.0,-12.0,0
5048037,Male,Yes,Yes,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13059,-4813,Yes,No,No,No,Laborers,4.0,-8.0,0
5048042,Female,No,Yes,0,121500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11157,-277,Yes,No,No,No,Accountants,2.0,-17.0,0
5048043,Female,No,Yes,0,121500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11157,-277,Yes,No,No,No,Accountants,2.0,-38.0,0
5048044,Female,No,Yes,0,121500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11157,-277,Yes,No,No,No,Accountants,2.0,-35.0,0
5048045,Female,No,Yes,0,121500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11157,-277,Yes,No,No,No,Accountants,2.0,-35.0,0
5048046,Female,No,Yes,0,121500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11157,-277,Yes,No,No,No,Accountants,2.0,-2.0,0
5048047,Female,No,Yes,0,121500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11157,-277,Yes,No,No,No,Accountants,2.0,-56.0,0
5048048,Female,No,Yes,0,121500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11157,-277,Yes,No,No,No,Accountants,2.0,-38.0,0
5048049,Female,No,Yes,0,121500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11157,-277,Yes,No,No,No,Accountants,2.0,-30.0,0
5048050,Female,No,Yes,0,121500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11157,-277,Yes,No,No,No,Accountants,2.0,-22.0,0
5048055,Female,Yes,Yes,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22095,365243,Yes,No,Yes,No,,2.0,-11.0,0
5048056,Male,No,Yes,0,292500.0,Commercial associate,Higher education,Married,House / apartment,-16280,-887,Yes,No,No,No,Laborers,2.0,-58.0,0
5048057,Male,No,Yes,0,292500.0,Commercial associate,Higher education,Married,House / apartment,-16280,-887,Yes,No,No,No,Laborers,2.0,-47.0,0
5048058,Male,No,Yes,0,292500.0,Commercial associate,Higher education,Married,House / apartment,-16280,-887,Yes,No,No,No,Laborers,2.0,-47.0,0
5048059,Male,No,Yes,0,292500.0,Commercial associate,Higher education,Married,House / apartment,-16280,-887,Yes,No,No,No,Laborers,2.0,-30.0,0
5048060,Male,No,Yes,0,292500.0,Commercial associate,Higher education,Married,House / apartment,-16280,-887,Yes,No,No,No,Laborers,2.0,-23.0,0
5048061,Male,No,Yes,0,292500.0,Commercial associate,Higher education,Married,House / apartment,-16280,-887,Yes,No,No,No,Laborers,2.0,-19.0,0
5048064,Female,No,Yes,0,193500.0,Working,Higher education,Single / not married,House / apartment,-17081,-4783,Yes,No,Yes,No,Laborers,1.0,-31.0,0
5048066,Female,No,Yes,0,193500.0,Working,Higher education,Single / not married,House / apartment,-17081,-4783,Yes,No,Yes,No,Laborers,1.0,-18.0,0
5048067,Female,No,Yes,0,193500.0,Working,Higher education,Single / not married,House / apartment,-17081,-4783,Yes,No,Yes,No,Laborers,1.0,-44.0,0
5048068,Female,No,Yes,0,193500.0,Working,Higher education,Single / not married,House / apartment,-17081,-4783,Yes,No,Yes,No,Laborers,1.0,-7.0,0
5048071,Female,No,Yes,0,193500.0,Working,Higher education,Single / not married,House / apartment,-17081,-4783,Yes,No,Yes,No,Laborers,1.0,-11.0,0
5048072,Female,No,Yes,0,193500.0,Working,Higher education,Single / not married,House / apartment,-17081,-4783,Yes,No,Yes,No,Laborers,1.0,-11.0,0
5048073,Female,No,Yes,0,225000.0,Working,Higher education,Widow,House / apartment,-21450,-13245,Yes,No,No,No,Core staff,1.0,-60.0,0
5048074,Female,No,Yes,0,225000.0,Working,Higher education,Widow,House / apartment,-21450,-13245,Yes,No,No,No,Core staff,1.0,-60.0,0
5048076,Female,No,Yes,0,225000.0,Working,Higher education,Widow,House / apartment,-21450,-13245,Yes,No,No,No,Core staff,1.0,-59.0,0
5048079,Female,No,Yes,0,81000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22530,365243,Yes,No,Yes,No,,1.0,-8.0,0
5048091,Male,Yes,Yes,3,315000.0,Working,Secondary / secondary special,Married,House / apartment,-15391,-5787,Yes,No,No,No,Managers,5.0,-49.0,0
5048093,Male,Yes,Yes,3,315000.0,Working,Secondary / secondary special,Married,House / apartment,-15391,-5787,Yes,No,No,No,Managers,5.0,-41.0,0
5048094,Female,No,Yes,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15138,-1769,Yes,Yes,No,No,Laborers,1.0,-47.0,0
5048095,Female,No,Yes,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15138,-1769,Yes,Yes,No,No,Laborers,1.0,-55.0,0
5048096,Female,No,Yes,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15138,-1769,Yes,Yes,No,No,Laborers,1.0,-26.0,0
5048097,Female,No,Yes,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15138,-1769,Yes,Yes,No,No,Laborers,1.0,-15.0,0
5048098,Female,No,Yes,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14960,-2865,Yes,No,No,No,Laborers,2.0,-50.0,0
5048099,Female,No,Yes,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14960,-2865,Yes,No,No,No,Laborers,2.0,-50.0,0
5048100,Female,No,Yes,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14960,-2865,Yes,No,No,No,Laborers,2.0,-10.0,0
5048101,Female,Yes,Yes,1,157500.0,Working,Lower secondary,Married,House / apartment,-14400,-1435,Yes,No,No,No,Sales staff,3.0,-18.0,0
5048102,Female,Yes,Yes,1,157500.0,Working,Lower secondary,Married,House / apartment,-14400,-1435,Yes,No,No,No,Sales staff,3.0,-36.0,0
5048103,Female,Yes,Yes,1,157500.0,Working,Lower secondary,Married,House / apartment,-14400,-1435,Yes,No,No,No,Sales staff,3.0,-35.0,0
5048104,Female,Yes,Yes,1,157500.0,Working,Lower secondary,Married,House / apartment,-14400,-1435,Yes,No,No,No,Sales staff,3.0,-16.0,0
5048105,Female,Yes,Yes,1,157500.0,Working,Lower secondary,Married,House / apartment,-14400,-1435,Yes,No,No,No,Sales staff,3.0,-34.0,0
5048106,Female,Yes,Yes,1,157500.0,Working,Lower secondary,Married,House / apartment,-14400,-1435,Yes,No,No,No,Sales staff,3.0,-33.0,0
5048107,Female,Yes,Yes,1,157500.0,Working,Lower secondary,Married,House / apartment,-14400,-1435,Yes,No,No,No,Sales staff,3.0,-16.0,0
5048108,Male,No,No,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-10565,-2348,Yes,No,No,No,Laborers,3.0,-47.0,0
5048109,Male,No,No,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-10565,-2348,Yes,No,No,No,Laborers,3.0,-47.0,0
5048110,Male,No,No,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-10565,-2348,Yes,No,No,No,Laborers,3.0,-17.0,0
5048111,Male,No,No,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-10565,-2348,Yes,No,No,No,Laborers,3.0,-7.0,0
5048115,Male,Yes,Yes,1,225000.0,Working,Higher education,Married,House / apartment,-12203,-1314,Yes,No,No,No,Managers,3.0,-45.0,0
5048117,Male,Yes,Yes,1,225000.0,Working,Higher education,Married,House / apartment,-12203,-1314,Yes,No,No,No,Managers,3.0,-9.0,0
5048119,Male,Yes,Yes,2,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12091,-2653,Yes,No,Yes,No,,4.0,-22.0,0
5048121,Male,Yes,Yes,2,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12091,-2653,Yes,No,Yes,No,,4.0,-45.0,0
5048122,Male,Yes,Yes,2,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12091,-2653,Yes,No,Yes,No,,4.0,-10.0,0
5048135,Female,No,No,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23588,365243,Yes,No,No,No,,2.0,-34.0,0
5048137,Female,No,No,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23588,365243,Yes,No,No,No,,2.0,-55.0,0
5048138,Female,No,No,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23588,365243,Yes,No,No,No,,2.0,-7.0,0
5048139,Female,No,No,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23588,365243,Yes,No,No,No,,2.0,-12.0,0
5048140,Female,No,No,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23588,365243,Yes,No,No,No,,2.0,-47.0,0
5048141,Female,No,No,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23588,365243,Yes,No,No,No,,2.0,-18.0,0
5048142,Male,Yes,Yes,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18103,-3840,Yes,No,No,No,Laborers,2.0,-22.0,0
5048144,Male,Yes,Yes,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18103,-3840,Yes,No,No,No,Laborers,2.0,-5.0,0
5048145,Male,Yes,Yes,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18103,-3840,Yes,No,No,No,Laborers,2.0,-3.0,0
5048146,Male,Yes,Yes,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18103,-3840,Yes,No,No,No,Laborers,2.0,-44.0,0
5048148,Male,Yes,Yes,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18103,-3840,Yes,No,No,No,Laborers,2.0,-57.0,0
5048149,Male,Yes,Yes,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18103,-3840,Yes,No,No,No,Laborers,2.0,-34.0,0
5048150,Male,Yes,Yes,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18103,-3840,Yes,No,No,No,Laborers,2.0,-14.0,0
5048151,Male,Yes,Yes,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18103,-3840,Yes,No,No,No,Laborers,2.0,-14.0,0
5048152,Male,Yes,Yes,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18103,-3840,Yes,No,No,No,Laborers,2.0,-7.0,0
5048153,Female,Yes,No,2,135000.0,Working,Secondary / secondary special,Married,With parents,-10018,-704,Yes,No,No,Yes,Laborers,4.0,-53.0,0
5048154,Female,Yes,No,2,135000.0,Working,Secondary / secondary special,Married,With parents,-10018,-704,Yes,No,No,Yes,Laborers,4.0,-15.0,0
5048155,Female,No,Yes,2,121500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10625,-1800,Yes,No,No,No,Sales staff,4.0,-9.0,0
5048167,Female,Yes,Yes,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23683,365243,Yes,No,Yes,No,,2.0,-34.0,0
